Pharma Model,Num Feature,Fit,Norm Fit,Num Hydrophobic,Num HB Acceptor,Num HB Donor,Num Positive,Num Negative,Num Aromatic,Name,Class,Uniplot,Function,Disease,Idication
1sqp_D_cavity_2,12,4.412,0.3677,8,2,1,0,1,0,"Cytochrome b-c1 complex subunit 1, mitochondrial",NONE,P31800,Involved in metalloendopeptidase activity,NONE,NONE
2i99_A_cavity_1,11,4.041,0.3673,5,2,1,0,3,0,Mu-crystallin homolog,NONE,Q14894,NONE,NONE,NONE
1whk_A_cavity_1,11,4.039,0.3672,8,2,1,0,0,0,CAP-Gly domain-containing linker protein 4,NONE,Q8CI96,NONE,NONE,NONE
1ywq_A_cavity_1,14,5.129,0.3663,9,3,0,0,2,0,Nitroreductase family protein,NONE,Q81EW9,Involved in oxidoreductase activity,NONE,NONE
1bj1_H_cavity_2,10,3.662,0.3662,5,2,2,1,0,0,Vascular endothelial growth factor A,COMPLEX (ANTIBODY/ANTIGEN),VEGFA_HUMAN,"Growth factor active in angiogenesis, vasculogenesis and endothelial cell growth. Induces endothelial cell proliferation, promotes cell migration, inhibits apoptosis, and induces permeabilization of blood vessels. Binds to the VEGFR1/Flt-1 and VEGFR2/Kdr",NONE,NONE
1w28_A_cavity_1,14,5.124,0.366,11,2,0,0,1,0,Deacetoxycephalosporin C synthetase,NONE,P18548,Involved in iron ion binding,NONE,NONE
1tqh_A_cavity_1,10,3.66,0.366,5,1,3,1,0,0,Carboxylesterase,NONE,Q06174,"Involved in hydrolase activity, acting on ester bonds",NONE,NONE
1mnm_B_cavity_1,10,3.66,0.366,6,2,2,0,0,0,Pheromone receptor transcription factor,NONE,P11746,NONE,NONE,NONE
3g3r_B_cavity_2,11,4.021,0.3656,7,2,1,0,1,0,Vacuolar transporter chaperone 4,NONE,P47075,NONE,NONE,NONE
2vcy_A_cavity_2,10,3.654,0.3654,6,2,1,0,1,0,"Trans-2-enoyl-CoA reductase, mitochondrial",NONE,Q9BV79,NONE,NONE,NONE
1obb_A_cavity_1,14,5.114,0.3653,7,1,2,4,0,0,Alpha-glucosidase,NONE,O33830,"Involved in hydrolase activity, hydrolyzing O-glycosyl compounds",NONE,NONE
1si8_C_cavity_2,10,3.653,0.3653,7,2,1,0,0,0,Catalase/peroxidase,NONE,Q834P5,Involved in catalase activity,NONE,NONE
1ktj_B_cavity_1,11,4.016,0.3651,10,0,1,0,0,0,Mite group 2 allergen Der p 2,NONE,P49278,NONE,NONE,NONE
3gna_A_cavity_1,11,4.016,0.3651,10,0,1,0,0,0,V(D)J recombination-activating protein 1,NONE,P15919,NONE,NONE,NONE
2iwy_A_cavity_1,10,3.647,0.3647,6,0,1,1,2,0,"3-oxoacyl-[acyl-carrier-protein] synthase, mitochondrial",NONE,Q9NWU1,NONE,NONE,NONE
3d7i_A_cavity_1,10,3.647,0.3647,7,1,1,1,0,0,Uncharacterized protein MJ0742,NONE,Q58152,NONE,NONE,NONE
1lqa_A_cavity_1,14,5.104,0.3646,5,2,3,3,1,0,Protein tas,NONE,P0A9T4,NONE,NONE,NONE
2k7h_A_cavity_1,11,4.005,0.3641,7,1,1,1,1,0,Stress-induced protein SAM22,NONE,P26987,NONE,NONE,NONE
1ed3_A_cavity_2,10,3.64,0.364,7,1,2,0,0,0,"RT1 class I histocompatibility antigen, AA alpha chain",NONE,P16391,NONE,NONE,NONE
1kxv_B_cavity_1,16,5.822,0.3639,9,1,3,3,0,0,Pancreatic alpha-amylase,NONE,P00690,Carbohydrate transport and metabolism,NONE,NONE
3ff6_D_cavity_6,11,4,0.3636,6,1,2,2,0,0,Acetyl-CoA carboxylase 2,NONE,O00763,NONE,NONE,NONE
1m5s_B_cavity_3,11,3.996,0.3632,6,0,3,2,0,0,Formylmethanofuran--tetrahydromethanopterin formyltransferase,NONE,P55301,NONE,NONE,NONE
1eye_A_cavity_1,15,5.443,0.3629,5,2,3,4,1,0,Dihydropteroate synthase 1,NONE,P0A578,Coenzyme transport and metabolism,NONE,NONE
2yqj_B_cavity_1,10,3.629,0.3629,6,1,2,1,0,0,UDP-N-acetylglucosamine pyrophosphorylase,NONE,O74933,NONE,NONE,NONE
2ihn_A_cavity_1,15,5.436,0.3624,8,1,3,2,1,0,Ribonuclease H,NONE,P13319,NONE,NONE,NONE
1ohe_A_cavity_1,10,3.622,0.3622,5,0,3,2,0,0,Dual specificity protein phosphatase CDC14B,NONE,O60729,NONE,NONE,NONE
1mc1_A_cavity_2,10,3.621,0.3621,5,2,1,1,1,0,Carboxyethyl-arginine beta-lactam-synthase,NONE,Q9R8E3,Amino acid transport and metabolism,NONE,NONE
2ay0_E_cavity_2,10,3.619,0.3619,6,1,2,0,1,0,Bifunctional protein putA,NONE,P09546,Energy production and conversion,NONE,NONE
3dxf_A_cavity_1,11,3.979,0.3617,6,1,3,0,1,0,NmrA-like family domain-containing protein 1,NONE,Q9HBL8,NONE,NONE,NONE
1f06_A_cavity_2,12,4.339,0.3616,10,1,1,0,0,0,Meso-diaminopimelate D-dehydrogenase,NONE,P04964,"Involved in oxidoreductase activity, acting on the aldehyde or oxo group of donors, NAD or NADP as acceptor",NONE,NONE
1iie_C_cavity_1,14,5.062,0.3615,11,2,0,1,0,0,HLA class II histocompatibility antigen gamma chain,MAJOR HISTOCOMPATIBILITY COMPLEX,HG2A_HUMAN,Plays a critical role in MHC class II antigen processing by stabilizing peptide-free class II alpha/beta heterodimers in a complex soon after their synthesis and directing transport of the complex from the endoplasmic reticulum to compartments where pepti,NONE,NONE
2cnd_A_cavity_2,10,3.602,0.3602,7,1,2,0,0,0,Nitrate reductase [NADH],NONE,P17571,Involved in heme binding,NONE,NONE
1us7_B_cavity_1,11,3.96,0.36,6,2,2,1,0,0,ATP-dependent molecular chaperone HSP82,NONE,P02829,"Posttranslational modification, protein turnover, chaperones",NONE,NONE
2nn6_E_cavity_1,13,4.674,0.3595,8,0,3,2,0,0,Exosome complex exonuclease RRP45,NONE,Q06265,NONE,NONE,NONE
3com_B_cavity_1,12,4.31,0.3591,7,1,2,2,0,0,Serine/threonine-protein kinase 4,TRANSFERASE,STK4_HUMAN,"Stress-activated, pro-apoptotic kinase which, following caspase-cleavage, enters the nucleus and induces chromatin condensation followed by internucleosomal DNA fragmentation. Phosphorylates Ser-14 of histone H2B during apoptosis. Phosphorylates FOXO3 u",NONE,NONE
1lml_A_cavity_1,10,3.59,0.359,5,1,2,0,2,0,Leishmanolysin,NONE,P08148,NONE,NONE,NONE
1w6j_A_cavity_2,10,3.59,0.359,6,0,3,1,0,0,Lanosterol synthase,ISOMERASE,ERG7_HUMAN,"Catalyzes the cyclization of (S)-2,3 oxidosqualene to lanosterol, a reaction that forms the sterol nucleus.",NONE,Hyperlipidemia;Hypercholesterolemia;Atherosclerosis
1qkl_A_cavity_1,10,3.587,0.3587,7,2,1,0,0,0,"DNA-directed RNA polymerases I, II, and III subunit RPABC2",NONE,P61218,NONE,NONE,NONE
1tuz_A_cavity_1,11,3.939,0.3581,8,3,0,0,0,0,Diacylglycerol kinase alpha,TRANSFERASE,DGKA_HUMAN,"Upon cell stimulation converts the second messenger diacylglycerol into phosphatidate, initiating the resynthesis of phosphatidylinositols and attenuating protein kinase C activity.",NONE,NONE
1z6r_A_cavity_2,14,5.012,0.358,5,2,3,2,2,0,Protein mlc,NONE,P50456,NONE,NONE,NONE
1m56_G_cavity_1,11,3.936,0.3579,9,0,2,0,0,0,Cytochrome c oxidase subunit 1,NONE,P33517,NONE,NONE,NONE
1gup_A_cavity_1,17,6.081,0.3577,9,2,1,4,1,0,Galactose-1-phosphate uridylyltransferase,NONE,P09148,Carbohydrate transport and metabolism,NONE,NONE
3d9s_C_cavity_2,10,3.577,0.3577,6,2,1,0,1,0,Aquaporin-5,NONE,P55064,NONE,NONE,NONE
3cio_A_cavity_1,11,3.934,0.3576,6,1,2,2,0,0,Tyrosine-protein kinase etk,NONE,P58764,NONE,NONE,NONE
1bdg_A_cavity_1,10,3.576,0.3576,6,1,2,0,1,0,Hexokinase,NONE,Q26609,Involved in hexokinase activity,NONE,NONE
1or8_A_cavity_1,11,3.931,0.3574,5,0,3,1,2,0,Protein arginine N-methyltransferase 1,NONE,Q63009,Methylates (mono and asymmetric dimethylation) the guanidino nitrogens of arginyl residues present in a glycine and arginine-rich domain (can methylate HNRNPA1 and histones). Methylates SUPT5H (By similarity),NONE,NONE
2ze4_A_cavity_1,12,4.286,0.3572,8,2,1,0,1,0,Phospholipase D,NONE,Q53728,NONE,NONE,NONE
1wfi_A_cavity_3,10,3.572,0.3572,6,3,1,0,0,0,Nuclear migration protein nudC,NONE,O35685,NONE,NONE,NONE
1zq7_A_cavity_1,10,3.565,0.3565,5,2,1,1,1,0,Protein MM_0484,NONE,Q8PZK8,NONE,NONE,NONE
1ad3_B_cavity_1,12,4.269,0.3558,4,2,2,2,2,0,"Aldehyde dehydrogenase, dimeric NADP-preferring",NONE,P11883,Involved in aldehyde dehydrogenase [NAD(P)+] activity,NONE,NONE
1bjj_D_cavity_1,11,3.914,0.3558,7,0,3,1,0,0,"Phospholipase A2, neutral",NONE,P14421,NONE,NONE,NONE
1jpy_Y_cavity_1,13,4.622,0.3555,10,0,3,0,0,0,Interleukin-17F,IMMUNE SYSTEM,IL17F_HUMAN,"Stimulates the production of other cytokines such as IL- 6, IL-8 and granulocyte colony-stimulating factor, and can regulate cartilage matrix turnover. Stimulates PBMC and T-cell proliferation. Inhibits angiogenesis.",NONE,NONE
2ian_N_cavity_1,10,3.555,0.3555,6,0,2,1,1,0,"HLA class II histocompatibility antigen, DRB1-1 beta chain",IMMUNE SYSTEM,2B11_HUMAN,NONE,Allelic variation at the HLA-DRB1 locus is a major contributor to genetic predisposition for sarcoidosis [MIM:181000]. Sarcoidosis is a disease of unknown aetiology in which there are chronic inflammatory granulomatous lesions in lymph nodes and other organs.,NONE
1l0w_A_cavity_3,11,3.908,0.3553,6,2,2,1,0,0,Aspartyl-tRNA synthetase,NONE,P36419,"Translation, ribosomal structure and biogenesis",NONE,NONE
1inl_B_cavity_1,10,3.553,0.3553,6,0,3,1,0,0,Spermidine synthase,NONE,Q9WZC2,Involved in spermidine synthesis activity,NONE,NONE
3gfo_A_cavity_1,12,4.263,0.3552,7,1,3,1,0,0,Cobalt import ATP-binding protein cbiO 1,NONE,Q0TUN8,NONE,NONE,NONE
2vfq_A_cavity_2,11,3.904,0.3549,5,1,3,2,0,0,Bifunctional tail protein,NONE,P12528,"Non-covalently bound to the neck of the phage capsid and essential for phage adsorption to the bacterial host. It displays endorhamnosidase enzymatic activity, hydrolyzing the alpha-1,3-O- glycosidic linkage between rhamnose and galactose of the O-antigen polysaccharide",NONE,NONE
2ejv_B_cavity_1,19,6.738,0.3546,9,3,2,0,5,0,L-threonine 3-dehydrogenase,NONE,Q5SKS4,NONE,NONE,NONE
2pa6_A_cavity_1,11,3.899,0.3544,8,1,2,0,0,0,Enolase,NONE,Q60173,NONE,NONE,NONE
3cv1_A_cavity_1,19,6.728,0.3541,9,2,4,3,1,0,Malate synthase A,NONE,P08997,NONE,NONE,NONE
1jt8_A_cavity_2,10,3.54,0.354,4,3,2,1,0,0,Translation initiation factor 1A,NONE,Q57887,NONE,NONE,NONE
1yeh_H_cavity_1,10,3.539,0.3539,5,3,1,1,0,0,"Ig gamma-2A chain C region, A allele",NONE,P01863,NONE,NONE,NONE
1jlv_E_cavity_1,14,4.953,0.3538,10,1,1,1,1,0,"Glutathione S-transferase 1, isoform C",NONE,Q93112,"Posttranslational modification, protein turnover, chaperones",NONE,"For nutritional supplementation, also for treating dietary shortage or imbalance"
1wz8_D_cavity_1,10,3.538,0.3538,6,0,2,1,1,0,Enoyl-CoA hydratase,NONE,Q5SLS5,Involved in catalytic activity,NONE,NONE
2p64_B_cavity_1,13,4.597,0.3536,13,0,0,0,0,0,F-box/WD repeat-containing protein 1A,NONE,Q9Y297,NONE,NONE,NONE
2dxc_L_cavity_2,12,4.243,0.3536,8,2,0,0,2,0,Thiocyanate hydrolase subunit alpha,NONE,O66187,NONE,NONE,NONE
3c3c_A_cavity_1,29,10.25,0.3535,12,6,4,1,6,0,Phosphoglycerate kinase 1,NONE,P00558,NONE,NONE,NONE
2w62_A_cavity_1,13,4.595,0.3534,5,1,3,3,1,0,"1,3-beta-glucanosyltransferase GAS2",NONE,Q06135,NONE,NONE,NONE
3pgh_A_cavity_3,12,4.239,0.3532,8,2,1,1,0,0,Prostaglandin G/H synthase 2,NONE,Q05769,Involved in peroxidase activity,NONE,NONE
1bii_A_cavity_1,10,3.532,0.3532,7,1,2,0,0,0,"H-2 class I histocompatibility antigen, D-D alpha chain",NONE,P01900,NONE,NONE,NONE
2nvl_E_cavity_1,10,3.532,0.3532,4,2,2,1,1,0,Probable peroxiredoxin,NONE,Q9Y9L0,Involved in antioxidant activity,NONE,NONE
3cww_A_cavity_4,13,4.589,0.353,8,2,2,1,0,0,Insulin-degrading enzyme,NONE,P14735,NONE,NONE,NONE
1dkf_B_cavity_2,11,3.883,0.353,9,1,1,0,0,0,Retinoic acid receptor alpha,HORMONE/GROWTH FACTOR RECEPTOR,RARA_HUMAN,This is a receptor for retinoic acid. This metabolite has profound effects on vertebrate development. Retinoic acid is a morphogen and is a powerful teratogen. This receptor controls cell function by directly regulating gene expression.,Chromosomal aberrations involving RARA may be a cause of acute promyelocytic leukemia (APL). Translocation t(11;17)(q32;q21) with ZBTB16/PLZF; translocation t(15;17)(q21;q21) with PML; translocation t(5;17)(q32;q11) with NPM.,Squamous cell carcinoma;Psoriasis;Colon tumor;Cancer;Metabolic disorder;Leukemia;Breast tumor;Skin infection;Neutropenia;Carcinoma;Dermatological disease;Ocular disease;Genital system disease;Lymphoma;Immune disorder
1jxh_A_cavity_1,11,3.88,0.3528,6,2,2,1,0,0,Phosphomethylpyrimidine kinase,NONE,P55882,Coenzyme transport and metabolism,NONE,NONE
2qcv_A_cavity_1,10,3.527,0.3527,7,0,2,1,0,0,5-dehydro-2-deoxygluconokinase,NONE,Q9KAG8,NONE,NONE,NONE
2jfm_A_cavity_1,12,4.231,0.3526,9,1,2,0,0,0,STE20-like serine/threonine-protein kinase,NONE,Q9H2G2,NONE,NONE,NONE
2ffh_B_cavity_1,11,3.879,0.3526,9,1,1,0,0,0,Signal recognition particle protein,NONE,O07347,"Intracellular trafficking, secretion, and vesicular transport",NONE,NONE
1o9f_A_cavity_1,12,4.23,0.3525,7,0,2,2,1,0,14-3-3-like protein C,NONE,P93343,Involved in protein domain specific binding,NONE,NONE
1npb_E_cavity_1,15,5.282,0.3522,8,3,2,2,0,0,Glutathione transferase fosA,NONE,Q56415,NONE,NONE,NONE
3b5k_A_cavity_2,11,3.872,0.352,9,0,2,0,0,0,Interleukin-5,NONE,P04401,NONE,NONE,NONE
2p0c_B_cavity_1,11,3.867,0.3516,6,1,3,1,0,0,Proto-oncogene tyrosine-protein kinase MER,NONE,Q12866,NONE,NONE,NONE
1s5j_A_cavity_4,16,5.619,0.3512,7,3,2,4,0,0,DNA polymerase 1,NONE,P26811,NONE,NONE,NONE
1b4m_A_cavity_1,12,4.214,0.3512,8,1,2,1,0,0,Retinol-binding protein 2,NONE,P06768,NONE,NONE,NONE
1oas_B_cavity_1,11,3.863,0.3512,6,0,4,0,1,0,Cysteine synthase A,NONE,P0A1E3,NONE,NONE,NONE
2zud_A_cavity_2,12,4.213,0.351,4,4,1,1,2,0,DNA repair and recombination protein radA,NONE,Q55075,NONE,NONE,NONE
1g6q_2_cavity_1,12,4.21,0.3508,5,0,3,2,2,0,HNRNP arginine N-methyltransferase,NONE,P38074,NONE,NONE,NONE
1tf4_B_cavity_1,12,4.209,0.3507,6,0,3,2,1,0,Endoglucanase E-4,NONE,P26221,Involved in catalytic activity,NONE,NONE
2htl_C_cavity_1,11,3.857,0.3506,8,0,3,0,0,0,H(+)/Cl(-) exchange transporter clcA,NONE,P37019,NONE,NONE,NONE
1wnd_B_cavity_2,10,3.5,0.35,5,2,2,1,0,0,Gamma-aminobutyraldehyde dehydrogenase,NONE,P77674,Energy production and conversion,NONE,NONE
2btp_A_cavity_1,10,3.499,0.3499,6,0,3,0,1,0,14-3-3 protein theta,COMPLEX (SIGNAL TRANSDUCTION/PEPTIDE),1433T_HUMAN,"Adapter protein implicated in the regulation of a large spectrum of both general and specialized signaling pathway. Binds to a large number of partners, usually by recognition of a phosphoserine or phosphothreonine motif. Binding generally results in the",NONE,NONE
1rwb_E_cavity_1,12,4.197,0.3498,8,1,2,1,0,0,Glucose 1-dehydrogenase,NONE,P40288,Involved in oxidoreductase activity,NONE,NONE
1vfr_B_cavity_1,12,4.191,0.3492,9,3,0,0,0,0,Major NAD(P)H-flavin oxidoreductase,NONE,P46072,Energy production and conversion,NONE,NONE
3e4e_A_cavity_4,10,3.492,0.3492,7,2,1,0,0,0,Cytochrome P450 2E1,OXIDOREDUCTASE,CP2E1_HUMAN,"Metabolizes several precarcinogens, drugs, and solvents to reactive metabolites. Inactivates a number of drugs and xenobiotics and also bioactivates many xenobiotic substrates to their hepatotoxic or carcinogenic forms.",NONE,NONE
1sgo_A_cavity_1,11,3.84,0.3491,6,1,3,1,0,0,GSK3-beta interaction protein,NONE,Q9P0R6,NONE,NONE,NONE
1k3v_A_cavity_4,12,4.186,0.3488,9,2,1,0,0,0,Coat protein VP1,NONE,P18546,NONE,NONE,NONE
1j0j_B_cavity_1,11,3.837,0.3488,4,0,2,2,3,0,Neopullulanase,NONE,P38940,Involved in catalytic activity,NONE,NONE
2oo0_B_cavity_1,11,3.836,0.3487,8,0,2,0,1,0,Ornithine decarboxylase,LYASE,DCOR_HUMAN,NONE,NONE,Bladder tumor;Colon tumor;Melanoma;Glioma;Cancer;Skin tumor;Diabetes mellitus;Pneumocystis carinii infection;Breast tumor;Trypanosomiasis;Uterine cervix tumor;Rectal tumor;Prostate tumor;Familial adenomatous polyposis;Brain tumor
1zb7_A_cavity_1,12,4.183,0.3486,6,0,3,1,2,0,Botulinum neurotoxin type G,NONE,Q60393,NONE,NONE,NONE
1fp3_A_cavity_2,10,3.486,0.3486,6,1,2,0,1,0,N-acylglucosamine 2-epimerase,NONE,P17560,NONE,NONE,NONE
1fc4_B_cavity_1,12,4.182,0.3485,6,2,2,0,2,0,2-amino-3-ketobutyrate coenzyme A ligase,NONE,P0AB77,Coenzyme transport and metabolism,NONE,NONE
2gxf_C_cavity_1,13,4.528,0.3483,7,0,3,3,0,0,Uncharacterized protein yybH,NONE,P37496,NONE,NONE,NONE
1qu3_A_cavity_4,12,4.177,0.3481,7,0,3,1,1,0,Isoleucyl-tRNA synthetase,LIGASE/RNA,SYI1_STAAU,"Catalyzes the attachment of isoleucine to tRNA(Ile). As IleRS can inadvertently accommodate and process structurally similar amino acids such as valine, to avoid such errors it has two additional distinct tRNA(Ile)-dependent editing activities. One activi",NONE,NONE
1lt5_E_cavity_1,10,3.478,0.3478,7,1,2,0,0,0,Heat-labile enterotoxin B chain,NONE,P32890,"The biological activity of the toxin is produced by the A chain, which activates intracellular adenyl cyclase",NONE,NONE
1ry3_A_cavity_1,12,4.173,0.3477,8,3,1,0,0,0,Bacteriocin carnobacteriocin B2,NONE,P38580,NONE,NONE,NONE
3cb8_A_cavity_1,11,3.823,0.3475,4,0,4,2,1,0,Pyruvate formate-lyase 1-activating enzyme,NONE,P0A9N4,NONE,NONE,NONE
2jn9_A_cavity_1,11,3.823,0.3475,7,1,0,0,3,0,Uncharacterized protein ykvR,NONE,O31683,NONE,NONE,NONE
1i19_A_cavity_1,11,3.822,0.3474,6,2,2,1,0,0,Oxidoreductase,NONE,Q7SID9,Involved in oxidoreductase activity,NONE,NONE
1n60_B_cavity_3,10,3.472,0.3472,6,1,2,0,1,0,Carbon monoxide dehydrogenase small chain,NONE,P19921,NONE,NONE,NONE
1kfl_G_cavity_1,11,3.818,0.3471,5,0,3,1,2,0,"Phospho-2-dehydro-3-deoxyheptonate aldolase, Phe-sensitive",NONE,P0AB92,Stereospecific condensation of phosphoenolpyruvate (PEP) and D-erythrose-4-phosphate (E4P) giving rise to 3-deoxy-D-arabino-heptulosonate-7-phosphate (DAHP).,NONE,NONE
2clp_D_cavity_1,11,3.817,0.347,6,3,1,0,1,0,Aflatoxin B1 aldehyde reductase member 3,NONE,O95154,NONE,NONE,NONE
2r9v_A_cavity_1,10,3.462,0.3462,6,1,2,1,0,0,ATP synthase subunit alpha,NONE,Q9X1U7,NONE,NONE,NONE
2o1c_D_cavity_1,10,3.461,0.3461,4,1,3,1,1,0,Dihydroneopterin triphosphate pyrophosphatase,NONE,P0AFC0,NONE,NONE,NONE
1vju_B_cavity_1,12,4.148,0.3457,5,3,2,2,0,0,Coproporphyrinogen-III oxidase,NONE,P84155,NONE,NONE,NONE
2jfe_X_cavity_1,13,4.493,0.3456,9,0,2,1,1,0,Cytosolic beta-glucosidase,NONE,Q9H227,NONE,NONE,NONE
1czj_A_cavity_1,11,3.8,0.3455,9,0,2,0,0,0,"Cytochrome c3, 26 kDa",NONE,P38554,NONE,NONE,NONE
1lld_A_cavity_1,10,3.455,0.3455,5,3,1,1,0,0,L-lactate dehydrogenase 2,NONE,P19869,"Involved in oxidoreductase activity, acting on the CH-OH group of donors, NAD or NADP as acceptor",NONE,NONE
1lql_E_cavity_1,15,5.181,0.3454,14,1,0,0,0,0,Uncharacterized protein MG427 homolog,NONE,P75170,NONE,NONE,NONE
2d4a_C_cavity_1,12,4.144,0.3453,11,0,1,0,0,0,Malate dehydrogenase,NONE,Q9YEA1,NONE,NONE,NONE
1onq_C_cavity_3,12,4.142,0.3451,8,2,2,0,0,0,T-cell surface glycoprotein CD1a,IMMUNE SYSTEM,CD1A_HUMAN,Antigen-presenting protein that binds self and non-self lipid and glycolipid antigens and presents them to T-cell receptors on natural killer T-cells.,NONE,NONE
1br4_E_cavity_2,13,4.464,0.3434,10,1,1,1,0,0,Myosin-11,NONE,P10587,"Cell cycle control, cell division, chromosome partitioning",NONE,NONE
3gbu_C_cavity_1,19,6.509,0.3426,6,2,3,2,6,0,Uncharacterized sugar kinase PH1459,NONE,O59128,NONE,NONE,NONE
1bdb_A_cavity_1,10,3.422,0.3422,6,1,2,1,0,0,"Cis-2,3-dihydrobiphenyl-2,3-diol dehydrogenase",NONE,P47227,Involved in oxidoreductase activity,NONE,NONE
2i4j_A_cavity_2,13,4.444,0.3419,7,3,1,1,1,0,Peroxisome proliferator-activated receptor gamma,TRANSCRIPTION,PPARG_HUMAN,"Receptor that binds peroxisome proliferators such as hypolipidemic drugs and fatty acids. Once activated by a ligand, the receptor binds to a promoter element in the gene for acyl-CoA oxidase and activates its transcription. It therefore controls the pero","Defects in PPARG can lead to type 2 insulin-resistant diabetes and hyptertension.;Defects in PPARG may be associated with susceptibility to obesity [MIM:601665].;Defects in PPARG may be associated with colon cancer.;Defects in PPARG are the cause of familial partial lipodystrophy type 3 (FPLD3) [MIM:604367]. Familial partial lipodystrophies (FPLD) are a heterogeneous group of genetic disorders characterized by marked loss of subcutaneous (sc) fat from the extremities. Affected individuals show an increased preponderance of insulin resistance, diabetes mellitus and dyslipidemia.;Variation in PPARG is associated with carotid intimal medial thickness 1 (CIMT1) [MIM:609338]. CIMT is a measure of atherosclerosis that is independently associated with traditional atherosclerotic cardiovascular disease risk factors and coronary atherosclerotic burden. 35 to 45% of the variability in multivariable-adjusted CIMT is explained by genetic factors.",Asthma;Cerebrovascular ischemia;Conjunctivitis;Inflammation;Multiple sclerosis;Fibrosis;Unidentified indication;Psoriasis;Heart arrhythmia;Rheumatoid arthritis;Atherosclerosis;Corneal disease;Cardiovascular disease;Ulcerative colitis;Alzheimers disease;Infertility;Syndrome X;Lipid metabolism disorder;Non-insulin dependent diabetes;Metabolic disorder;Diabetic complication;Hyperlipidemia;Lacrimal gland disease;Myocardial infarction;Obesity;Coronary artery disease;Insulin dependent diabetes;Vascular disease;Cancer;Cognitive disorder;Hypertension;Diabetes mellitus;Osteoporosis;Dermatological disease
1umy_B_cavity_1,12,4.103,0.3419,7,1,3,1,0,0,Betaine--homocysteine S-methyltransferase 1,NONE,O09171,Involved in homocysteine S-methyltransferase activity,NONE,NONE
1q6f_A_cavity_1,14,4.78,0.3414,5,0,4,2,3,0,Beta-amylase,HYDROLASE,AMYB_SOYBN,NONE,NONE,NONE
1dz3_A_cavity_1,11,3.752,0.3411,6,1,3,1,0,0,Stage 0 sporulation protein A,NONE,P52934,Involved in two-component response regulator activity,NONE,NONE
2oan_B_cavity_1,11,3.749,0.3409,7,0,3,1,0,0,"Actin, cytoplasmic 1",NONE,P60712,NONE,NONE,NONE
2uvk_A_cavity_1,11,3.749,0.3408,5,0,2,2,2,0,N-acetylneuraminate epimerase,NONE,P39371,NONE,NONE,NONE
2ia0_A_cavity_1,10,3.406,0.3406,6,2,2,0,0,0,Uncharacterized HTH-type transcriptional regulator PF0864,NONE,Q8U2H1,NONE,NONE,NONE
3cx6_A_cavity_1,11,3.743,0.3403,7,2,0,2,0,0,Guanine nucleotide-binding protein subunit alpha-13,NONE,P27601,NONE,NONE,NONE
3fw0_A_cavity_2,10,3.403,0.3403,5,2,2,1,0,0,Peptidyl-glycine alpha-amidating monooxygenase,NONE,P14925,NONE,NONE,NONE
2diu_A_cavity_1,13,4.421,0.3401,9,1,3,0,0,0,Limkain-b1,NONE,Q9Y4F3,NONE,NONE,NONE
2z8g_B_cavity_1,14,4.758,0.3399,7,1,3,3,0,0,Isopullulanase,NONE,O00105,NONE,NONE,NONE
2i4k_A_cavity_1,12,4.078,0.3398,10,0,2,0,0,0,Sorting nexin-1,NONE,Q13596,NONE,NONE,NONE
1wz3_A_cavity_1,11,3.737,0.3397,7,2,2,0,0,0,Autophagy-related protein 12b,NONE,Q9LVK3,NONE,NONE,NONE
1ni3_A_cavity_1,13,4.415,0.3396,8,1,2,2,0,0,Uncharacterized GTP-binding protein C27E2.03c,NONE,O13998,NONE,NONE,NONE
