From,Entry,Reviewed,Entry Name,Protein names,Gene Names,Organism,Length
Q29495,Q29495,reviewed,SNAT_SHEEP,Serotonin N-acetyltransferase (Serotonin acetylase) (EC 2.3.1.87) (Aralkylamine N-acetyltransferase) (AA-NAT),AANAT SNAT,Ovis aries (Sheep),207
O65202,O65202,reviewed,ACOX1_ARATH,Peroxisomal acyl-coenzyme A oxidase 1 (AOX 1) (EC 1.3.3.6) (Long-chain acyl-CoA oxidase) (AtCX1),ACX1 At4g16760 dl4405c FCAALL.119,Arabidopsis thaliana (Mouse-ear cress),664
Q53728,Q53728,reviewed,PLD_STRAT,Phospholipase D (EC 3.1.4.4) (Choline phosphatase),,Streptomyces antibioticus,556
P32390,P32390,reviewed,ARP3_SCHPO,Actin-related protein 3 (Actin-like protein 3),act2 SPAC630.03,Schizosaccharomyces pombe (strain 972 / ATCC 24843) (Fission yeast),427
GSTM1_HUMAN,P09488,reviewed,GSTM1_HUMAN,Glutathione S-transferase Mu 1 (EC 2.5.1.18) (GST HB subunit 4) (GST class-mu 1) (GSTM1-1) (GSTM1a-1a) (GSTM1b-1b) (GTH4),GSTM1 GST1,Homo sapiens (Human),218
P10342,P10342,reviewed,ISOA_PSEAY,Isoamylase (EC 3.2.1.68),iam,Pseudomonas amyloderamosa,776
VGFR2_HUMAN,P35968,reviewed,VGFR2_HUMAN,Vascular endothelial growth factor receptor 2 (VEGFR-2) (EC 2.7.10.1) (Fetal liver kinase 1) (FLK-1) (Kinase insert domain receptor) (KDR) (Protein-tyrosine kinase receptor flk-1) (CD antigen CD309),KDR FLK1 VEGFR2,Homo sapiens (Human),1356
P13984,P13984,reviewed,T2FB_HUMAN,General transcription factor IIF subunit 2 (General transcription factor IIF 30 kDa subunit) (Transcription initiation factor IIF subunit beta) (TFIIF-beta) (Transcription initiation factor RAP30),GTF2F2 RAP30,Homo sapiens (Human),249
P30460,P01889,reviewed,HLAB_HUMAN,"HLA class I histocompatibility antigen, B alpha chain (Human leukocyte antigen B) (HLA-B)",HLA-B HLAB,Homo sapiens (Human),362
Q26609,Q26609,reviewed,HXK_SCHMA,Hexokinase (EC 2.7.1.1),,Schistosoma mansoni (Blood fluke),451
P29723,P29723,reviewed,TA47_TREPA,Putative DD-carboxypeptidase TP_0574 (EC 3.4.-.-) (47 kDa lipoprotein) (Tp47) (Tpp47) (47 kDa membrane antigen) (47-kilodalton major integral membrane immunogen),TP_0574,Treponema pallidum (strain Nichols),434
P51532,P51532,reviewed,SMCA4_HUMAN,Transcription activator BRG1 (EC 3.6.4.-) (ATP-dependent helicase SMARCA4) (BRG1-associated factor 190A) (BAF190A) (Mitotic growth and transcription activator) (Protein BRG-1) (Protein brahma homolog 1) (SNF2-beta) (SWI/SNF-related matrix-associated actin-dependent regulator of chromatin subfamily A member 4),SMARCA4 BAF190A BRG1 SNF2B SNF2L4,Homo sapiens (Human),1647
O08808,O08808,reviewed,DIAP1_MOUSE,Protein diaphanous homolog 1 (Diaphanous-related formin-1) (DRF1) (p140mDIA) (mDIA1),Diaph1 Diap1,Mus musculus (Mouse),1255
Q96329,Q96329,reviewed,ACOX4_ARATH,"Acyl-coenzyme A oxidase 4, peroxisomal (AOX 4) (EC 1.3.3.6) (G6p) (Short-chain acyl-CoA oxidase) (AtCX4) (AtG6) (SAOX)",ACX4 G6 At3g51840 ATEM1.9,Arabidopsis thaliana (Mouse-ear cress),436
P0C278,P0C278,reviewed,FCCA_SHEFR,Fumarate reductase (cytochrome) (EC 1.3.2.4) (Flavocytochrome c) (Flavocytochrome c3) (Fcc3),fccA fcc3,Shewanella frigidimarina,571
P64820,P64820,reviewed,MBTK_MYCBO,Lysine N-acyltransferase MbtK (N-acyltransferase MbtK) (EC 2.3.1.-) (Mycobactin synthase protein K),mbtK BQ2027_MB1382C,Mycobacterium bovis (strain ATCC BAA-935 / AF2122/97),210
Q40313,Q40313,reviewed,CAMT_MEDSA,Caffeoyl-CoA O-methyltransferase (EC 2.1.1.104) (Trans-caffeoyl-CoA 3-O-methyltransferase) (CCoAMT) (CCoAOMT),CCOMT,Medicago sativa (Alfalfa),247
P11436,P11436,reviewed,AMIE_PSEAE,Aliphatic amidase (EC 3.5.1.4) (Acylamide amidohydrolase),amiE PA3366,Pseudomonas aeruginosa (strain ATCC 15692 / DSM 22644 / CIP 104116 / JCM 14847 / LMG 12228 / 1C / PRS 101 / PAO1),346
Q9WZY3,Q9WZY3,reviewed,METAA_THEMA,Homoserine O-acetyltransferase (HAT) (EC 2.3.1.31) (HTS-like HTA) (Homoserine transacetylase) (HTA),metAA metA TM_0881,Thermotoga maritima (strain ATCC 43589 / DSM 3109 / JCM 10099 / NBRC 100826 / MSB8),304
Q01234,Q01234,reviewed,NFSB_ENTCL,Oxygen-insensitive NAD(P)H nitroreductase (NR) (EC 1.-.-.-),nfsB nfnB nfsI,Enterobacter cloacae,217
Q62141,Q62141,reviewed,SIN3B_MOUSE,Paired amphipathic helix protein Sin3b (Histone deacetylase complex subunit Sin3b) (Transcriptional corepressor Sin3b),Sin3b Kiaa0700,Mus musculus (Mouse),1098
P56216,P56216,reviewed,VAOX_PENSI,Vanillyl-alcohol oxidase (EC 1.1.3.38) (4-allylphenol oxidase) (Aryl-alcohol oxidase),VAOA,Penicillium simplicissimum,560
P15533,P15533,reviewed,TR30A_MOUSE,Tripartite motif-containing protein 30A (Down regulatory protein of interleukin-2 receptor) (Tripartite motif-containing protein 30),Trim30a Rpt-1 Rpt1 Trim30,Mus musculus (Mouse),496
KPCB_HUMAN,P05771,reviewed,KPCB_HUMAN,Protein kinase C beta type (PKC-B) (PKC-beta) (EC 2.7.11.13),PRKCB PKCB PRKCB1,Homo sapiens (Human),671
Q7Z353,Q7Z353,reviewed,HDX_HUMAN,Highly divergent homeobox,HDX CXorf43,Homo sapiens (Human),690
P23192,P23192,reviewed,MTM2_MORBO,Type II methyltransferase M1.MboII (M1.MboII) (EC 2.1.1.72) (Adenine-specific methyltransferase MboII) (DNA MTase MboIIA) (Modification methylase MboII) (M.MboII),mboIIM,Moraxella bovis,260
Q8LNY5,Q8LNY5,unreviewed,Q8LNY5_TOBAC,Stromal ascorbate peroxidase,sapx,Nicotiana tabacum (Common tobacco),295
P04292,P04292,reviewed,DPOL_HHV1K,DNA polymerase catalytic subunit (EC 2.7.7.7) (EC 3.1.26.4),UL30,Human herpesvirus 1 (strain KOS) (HHV-1) (Human herpes simplex virus 1),1235
P23721,P23721,reviewed,SERC_ECOLI,Phosphoserine aminotransferase (EC 2.6.1.52) (Phosphohydroxythreonine aminotransferase) (PSAT),serC pdxC pdxF b0907 JW0890,Escherichia coli (strain K12),362
P00760,P00760,reviewed,TRY1_BOVIN,Serine protease 1 (EC 3.4.21.4) (Anionic trypsin I) (Anionic trypsin-I) (Beta-trypsin) (Cationic trypsin) (Pretrypsinogen I) (Trypsin I) (Trypsin-I) [Cleaved into: Alpha-trypsin chain 1; Alpha-trypsin chain 2],PRSS1 TRP1 TRY1 TRYP1,Bos taurus (Bovine),246
P0A544,P9WNX2,reviewed,SERA_MYCTO,D-3-phosphoglycerate dehydrogenase (PGDH) (EC 1.1.1.95) (2-oxoglutarate reductase) (EC 1.1.1.399),serA MT3074,Mycobacterium tuberculosis (strain CDC 1551 / Oshkosh),528
P0A544,P9WNX3,reviewed,SERA_MYCTU,D-3-phosphoglycerate dehydrogenase (PGDH) (EC 1.1.1.95) (2-oxoglutarate reductase) (EC 1.1.1.399),serA Rv2996c MTV012.10,Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv),528
Q9LCX5,Q5SHZ4,reviewed,GYRB_THET8,DNA gyrase subunit B (EC 5.6.2.2),gyrB TTHA1586,Thermus thermophilus (strain ATCC 27634 / DSM 579 / HB8),634
Q9BV79,Q9BV79,reviewed,MECR_HUMAN,"Enoyl-[acyl-carrier-protein] reductase, mitochondrial (EC 1.3.1.104) (2-enoyl thioester reductase) (Nuclear receptor-binding factor 1) (HsNrbf-1) (NRBF-1)",MECR NBRF1 CGI-63,Homo sapiens (Human),373
Q6PIW4,Q6PIW4,reviewed,FIGL1_HUMAN,Fidgetin-like protein 1 (EC 3.6.4.-),FIGNL1,Homo sapiens (Human),674
O00763,O00763,reviewed,ACACB_HUMAN,Acetyl-CoA carboxylase 2 (EC 6.4.1.2) (ACC-beta),ACACB ACC2 ACCB,Homo sapiens (Human),2458
P12070,P12070,reviewed,XYLA_ARTS7,Xylose isomerase (EC 5.3.1.5),xylA,Arthrobacter sp. (strain NRRL B3728),395
P23008,P23008,reviewed,POLG_HRV1A,Genome polyprotein [Cleaved into: P1; Capsid protein VP0 (VP4-VP2); Capsid protein VP4 (P1A) (Virion protein 4); Capsid protein VP2 (P1B) (Virion protein 2); Capsid protein VP3 (P1C) (Virion protein 3); Capsid protein VP1 (P1D) (Virion protein 1); P2; Protease 2A (P2A) (EC 3.4.22.29) (Picornain 2A) (Protein 2A); Protein 2B (P2B); Protein 2C (P2C) (EC 3.6.1.15); P3; Protein 3AB; Protein 3A (P3A); Viral protein genome-linked (VPg) (Protein 3B) (P3B); Protein 3CD (EC 3.4.22.28); Protease 3C (EC 3.4.22.28) (Picornain 3C) (P3C); RNA-directed RNA polymerase (RdRp) (EC 2.7.7.48) (3D polymerase) (3Dpol) (Protein 3D) (3D)],,Human rhinovirus 1A (HRV-1A),2157
P27448,P27448,reviewed,MARK3_HUMAN,MAP/microtubule affinity-regulating kinase 3 (EC 2.7.11.1) (C-TAK1) (cTAK1) (Cdc25C-associated protein kinase 1) (ELKL motif kinase 2) (EMK-2) (Protein kinase STK10) (Ser/Thr protein kinase PAR-1) (Par-1a) (Serine/threonine-protein kinase p78),MARK3 CTAK1 EMK2,Homo sapiens (Human),753
O31576,O31576,reviewed,YFHH_BACSU,Uncharacterized protein YfhH,yfhH BSU08530,Bacillus subtilis (strain 168),104
P71086,P71086,reviewed,PERR_BACSU,Peroxide operon regulator,perR ygaG BSU08730,Bacillus subtilis (strain 168),145
P37747,P37747,reviewed,GLF_ECOLI,UDP-galactopyranose mutase (UGM) (EC 5.4.99.9) (UDP-GALP mutase) (Uridine 5-diphosphate galactopyranose mutase),glf yefE b2036 JW2021,Escherichia coli (strain K12),367
Q40778,Q40778,reviewed,C74A2_PARAR,Allene oxide synthase (EC 4.2.1.92) (Cytochrome P450 74A2) (Rubber particle protein) (RPP),CYP74A2 RPP30,Parthenium argentatum (Guayule rubber plant),473
P10515,P10515,reviewed,ODP2_HUMAN,"Dihydrolipoyllysine-residue acetyltransferase component of pyruvate dehydrogenase complex, mitochondrial (EC 2.3.1.12) (70 kDa mitochondrial autoantigen of primary biliary cirrhosis) (PBC) (Dihydrolipoamide acetyltransferase component of pyruvate dehydrogenase complex) (M2 antigen complex 70 kDa subunit) (Pyruvate dehydrogenase complex component E2) (PDC-E2) (PDCE2)",DLAT DLTA,Homo sapiens (Human),647
Q8PZK8,Q8PZK8,reviewed,Y484_METMA,Protein MM_0484,MM_0484,Methanosarcina mazei (strain ATCC BAA-159 / DSM 3647 / Goe1 / Go1 / JCM 11833 / OCM 88) (Methanosarcina frisia),199
Q71RC2,Q71RC2,reviewed,LARP4_HUMAN,La-related protein 4 (La ribonucleoprotein domain family member 4),LARP4 PP13296,Homo sapiens (Human),724
P01031,P01031,reviewed,CO5_HUMAN,Complement C5 (C3 and PZP-like alpha-2-macroglobulin domain-containing protein 4) [Cleaved into: Complement C5 beta chain; Complement C5 alpha chain; C5a anaphylatoxin; Complement C5 alpha' chain],C5 CPAMD4,Homo sapiens (Human),1676
P46939,P46939,reviewed,UTRN_HUMAN,Utrophin (Dystrophin-related protein 1) (DRP-1),UTRN DMDL DRP1,Homo sapiens (Human),3433
P26811,P26811,reviewed,DPOL1_SACS2,DNA polymerase 1 (EC 2.7.7.7) (DNA polymerase I) (Pol B1),dpo1 polS SSO0552,Saccharolobus solfataricus (strain ATCC 35092 / DSM 1617 / JCM 11322 / P2) (Sulfolobus solfataricus),882
P37565,P37565,reviewed,HSLO_BACSU,33 kDa chaperonin (Heat shock protein 33 homolog) (HSP33),hslO yacC BSU00710,Bacillus subtilis (strain 168),291
Q980A5,Q980A5,reviewed,IF2G_SACS2,Translation initiation factor 2 subunit gamma (EC 3.6.5.3) (aIF2-gamma) (eIF-2-gamma),eif2g SSO0412,Saccharolobus solfataricus (strain ATCC 35092 / DSM 1617 / JCM 11322 / P2) (Sulfolobus solfataricus),415
P12337,P12337,reviewed,EST1_RABIT,Liver carboxylesterase 1 (EC 3.1.1.1) (Acyl-coenzyme A:cholesterol acyltransferase),,Oryctolagus cuniculus (Rabbit),565
P0A6T5,P0A6T5,reviewed,GCH1_ECOLI,GTP cyclohydrolase 1 (EC 3.5.4.16) (GTP cyclohydrolase I) (GTP-CH-I),folE b2153 JW2140,Escherichia coli (strain K12),222
P83851,P83851,reviewed,IUNH_LEIMA,Inosine-uridine preferring nucleoside hydrolase (IU-NH) (IU-nucleoside hydrolase) (EC 3.2.2.2) (EC 3.2.2.3) (Non-specific nucleoside hydrolase),NSNH,Leishmania major,314
P47244,P47244,reviewed,PGM1_PARTE,Phosphoglucomutase-1 (PGM 1) (EC 5.4.2.2) (Glucose phosphomutase 1) (Parafusin) (Pf) (pp63),pp63-1 GSPATT00032405001,Paramecium tetraurelia,572
P22088,P22088,reviewed,LIP_BURCE,Triacylglycerol lipase (EC 3.1.1.3) (Extracellular lipase) (Triacylglycerol ester hydrolase),lip lipA,Burkholderia cepacia (Pseudomonas cepacia),364
Q9X034,Q9X034,reviewed,MTAD_THEMA,5-methylthioadenosine/S-adenosylhomocysteine deaminase (MTA/SAH deaminase) (EC 3.5.4.28) (EC 3.5.4.31),mtaD TM_0936,Thermotoga maritima (strain ATCC 43589 / DSM 3109 / JCM 10099 / NBRC 100826 / MSB8),406
O60381,O60381,reviewed,HBP1_HUMAN,HMG box-containing protein 1 (HMG box transcription factor 1) (High mobility group box transcription factor 1),HBP1,Homo sapiens (Human),514
P94690,P94690,reviewed,CYC3A_DESAF,Acidic cytochrome c3,,Desulfocurvibacter africanus (Desulfovibrio africanus),127
P56065,P56065,reviewed,PAND_HELPY,Aspartate 1-decarboxylase (EC 4.1.1.11) (Aspartate alpha-decarboxylase) [Cleaved into: Aspartate 1-decarboxylase beta chain; Aspartate 1-decarboxylase alpha chain],panD HP_0034,Helicobacter pylori (strain ATCC 700392 / 26695) (Campylobacter pylori),117
P0AFI0,P0AFI0,reviewed,OXC_ECOLI,Oxalyl-CoA decarboxylase (EC 4.1.1.8),oxc yfdU b2373 JW2370,Escherichia coli (strain K12),564
O00206,O00206,reviewed,TLR4_HUMAN,Toll-like receptor 4 (hToll) (CD antigen CD284),TLR4,Homo sapiens (Human),839
P01857,P01857,reviewed,IGHG1_HUMAN,Immunoglobulin heavy constant gamma 1 (Ig gamma-1 chain C region) (Ig gamma-1 chain C region EU) (Ig gamma-1 chain C region KOL) (Ig gamma-1 chain C region NIE),IGHG1,Homo sapiens (Human),399
Q9C8L4,Q9C8L4,reviewed,ETHE1_ARATH,"Persulfide dioxygenase ETHE1 homolog, mitochondrial (EC 1.13.11.18) (Glyoxalase II) (Glx II) (Sulfur dioxygenase ETHE1)",GLY3 At1g53580 F22G10.9 T3F20.11,Arabidopsis thaliana (Mouse-ear cress),294
P0A9H1,P0A9H1,reviewed,MUG_ECOLI,G/U mismatch-specific DNA glycosylase (EC 3.2.2.28) (Double-strand-specific uracil glycosylase) (Mismatch-specific uracil DNA-glycosylase) (MUG),mug ygjF b3068 JW3040,Escherichia coli (strain K12),168
P96688,P96688,reviewed,NAP_BACSU,Uncharacterized carboxylesterase nap (EC 3.1.1.1),nap BSU05440,Bacillus subtilis (strain 168),300
Q15059,Q15059,reviewed,BRD3_HUMAN,Bromodomain-containing protein 3 (RING3-like protein),BRD3 KIAA0043 RING3L,Homo sapiens (Human),726
P53150,P53150,reviewed,XRCC4_YEAST,Non-homologous end-joining factor LIF1 (Ligase-interacting factor 1),LIF1 YGL090W,Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast),421
P47229,P47229,reviewed,BPHD_PARXL,"2-hydroxy-6-oxo-6-phenylhexa-2,4-dienoate hydrolase (HOPDA hydrolase) (EC 3.7.1.8) (2,6-dioxo-6-phenylhexa-3-enoate hydrolase)",bphD Bxeno_C1120 Bxe_C1186,Paraburkholderia xenovorans (strain LB400),286
Q56222,Q56222,reviewed,NQO1_THET8,NADH-quinone oxidoreductase subunit 1 (EC 7.1.1.-) (NADH dehydrogenase I chain 1) (NDH-1 subunit 1),nqo1 TTHA0089,Thermus thermophilus (strain ATCC 27634 / DSM 579 / HB8),438
P19938,P19938,reviewed,DAAA_BACYM,D-alanine aminotransferase (EC 2.6.1.21) (D-amino acid aminotransferase) (D-amino acid transaminase) (DAAT) (D-aspartate aminotransferase),dat,Bacillus sp. (strain YM-1),283
Q02899,Q02899,reviewed,OYE1_SACPS,NADPH dehydrogenase 1 (EC 1.6.99.1) (Old yellow enzyme 1),OYE1,Saccharomyces pastorianus (Lager yeast) (Saccharomyces cerevisiae x Saccharomyces eubayanus),400
P17560,P17560,reviewed,RENBP_PIG,N-acylglucosamine 2-epimerase (AGE) (EC 5.1.3.8) (GlcNAc 2-epimerase) (N-acetyl-D-glucosamine 2-epimerase) (Renin-binding protein) (RnBP),RENBP,Sus scrofa (Pig),402
P80030,P80030,reviewed,FABI_BRANA,"Enoyl-[acyl-carrier-protein] reductase [NADH], chloroplastic (EC 1.3.1.9) (NADH-dependent enoyl-ACP reductase)",,Brassica napus (Rape),385
Q9WYJ9,Q9WYJ9,reviewed,APEA_THEMA,Probable M18 family aminopeptidase 1 (EC 3.4.11.-),apeA TM_0365,Thermotoga maritima (strain ATCC 43589 / DSM 3109 / JCM 10099 / NBRC 100826 / MSB8),451
Q9W7K5,Q9W7K5,reviewed,LDHA_CYPCA,L-lactate dehydrogenase A chain (LDH-A) (EC 1.1.1.27),ldha,Cyprinus carpio (Common carp),333
Q8GBW6,Q8GBW6,reviewed,12S_PROFR,Methylmalonyl-CoA carboxyltransferase 12S subunit (EC 2.1.3.1) (Transcarboxylase 12S subunit),,Propionibacterium freudenreichii subsp. shermanii,524
P0AFL8,P0AFL8,reviewed,PPX_ECO57,Exopolyphosphatase (ExopolyPase) (EC 3.6.1.11),ppx Z3765 ECs3364,Escherichia coli O157:H7,513
P35087,P35087,reviewed,NBLA_SYNE7,Phycobilisome degradation protein NblA,nblA Synpcc7942_2127,Synechococcus elongatus (strain ATCC 33912 / PCC 7942 / FACHB-805) (Anacystis nidulans R2),59
Q2UVX4,Q2UVX4,reviewed,CO3_BOVIN,Complement C3 [Cleaved into: Complement C3 beta chain; Complement C3 alpha chain; C3a anaphylatoxin; C3-beta-c (C3bc); Acylation stimulating protein (ASP) (C3adesArg); Complement C3b alpha' chain; Complement C3c alpha' chain fragment 1; Complement C3dg fragment; Complement C3g fragment; Complement C3d fragment; Complement C3f fragment; Complement C3c alpha' chain fragment 2],C3,Bos taurus (Bovine),1661
P04032,P04032,reviewed,CY553_NITV2,Cytochrome c-553 (Cytochrome c553) (Low-potential cytochrome c),cyf DVU_1817,Nitratidesulfovibrio vulgaris (strain ATCC 29579 / DSM 644 / CCUG 34227 / NCIMB 8303 / VKM B-1760 / Hildenborough) (Desulfovibrio vulgaris),103
P25974,P25974,reviewed,GLCB1_SOYBN,Beta-conglycinin beta subunit 1 (CG-beta-1) (Beta-conglycinin beta subunit) (allergen Gly m 5),CG-4 GLYMA_20G146200,Glycine max (Soybean) (Glycine hispida),439
Q8CI96,Q8CI96,reviewed,CLIP4_MOUSE,CAP-Gly domain-containing linker protein 4 (Restin-like protein 2),Clip4 Rsnl2,Mus musculus (Mouse),704
HLAG_HUMAN,P17693,reviewed,HLAG_HUMAN,"HLA class I histocompatibility antigen, alpha chain G (HLA G antigen) (MHC class I antigen G) [Cleaved into: Soluble HLA class I histocompatibility antigen, alpha chain G (sHLA-G)]",HLA-G HLA-6.0 HLAG,Homo sapiens (Human),338
P21338,P21338,reviewed,RNI_ECOLI,Ribonuclease I (RNase I) (EC 4.6.1.21) (Enterobacter ribonuclease),rna rnsA b0611 JW0603,Escherichia coli (strain K12),268
Q9CR95,Q9CR95,reviewed,NECP1_MOUSE,Adaptin ear-binding coat-associated protein 1 (NECAP endocytosis-associated protein 1) (NECAP-1),Necap1,Mus musculus (Mouse),275
P46072,P46072,reviewed,FRA1_ALIFS,Major NAD(P)H-flavin oxidoreductase (EC 1.6.99.-) (FRASE I),,Aliivibrio fischeri (Vibrio fischeri),218
P07773,P07773,reviewed,CATA_ACIAD,"Catechol 1,2-dioxygenase (EC 1.13.11.1) (1,2-CTD)",catA ACIAD1442,Acinetobacter baylyi (strain ATCC 33305 / BD413 / ADP1),311
P13376,P13376,reviewed,G6PI2_GEOSE,Glucose-6-phosphate isomerase 2 (GPI 2) (EC 5.3.1.9) (Phosphoglucose isomerase 2) (PGI 2) (Phosphohexose isomerase 2) (PHI 2),pgi2 pgiB,Geobacillus stearothermophilus (Bacillus stearothermophilus),445
P02754,P02754,reviewed,LACB_BOVIN,Beta-lactoglobulin (Beta-LG) (allergen Bos d 5),LGB,Bos taurus (Bovine),178
P55135,P55135,reviewed,RLMD_ECOLI,23S rRNA (uracil(1939)-C(5))-methyltransferase RlmD (EC 2.1.1.190) (23S rRNA(m5U1939)-methyltransferase),rlmD rumA ygcA b2785 JW2756,Escherichia coli (strain K12),433
Q57837,Q57837,reviewed,Y392_METJA,Zinc metalloprotease MJ0392 (EC 3.4.24.-) (MjS2P) (S2P endopeptidase) (Site-2-type intramembrane protease),MJ0392,Methanocaldococcus jannaschii (strain ATCC 43067 / DSM 2661 / JAL-1 / JCM 10045 / NBRC 100440) (Methanococcus jannaschii),339
O67925,O67925,reviewed,AROK_AQUAE,Shikimate kinase (SK) (EC 2.7.1.71),aroK aq_2177,Aquifex aeolicus (strain VF5),168
P23154,P23154,reviewed,CYPC_STRCO,Putative polyketide cyclase (WhiE ORF VI),SCO5315 SC6G9.18,Streptomyces coelicolor (strain ATCC BAA-471 / A3(2) / M145),159
Q969M7,Q969M7,reviewed,UBE2F_HUMAN,NEDD8-conjugating enzyme UBE2F (EC 2.3.2.34) (NEDD8 carrier protein UBE2F) (NEDD8 protein ligase UBE2F) (NEDD8-conjugating enzyme 2) (RING-type E3 NEDD8 transferase UBE2F) (Ubiquitin-conjugating enzyme E2 F),UBE2F NCE2,Homo sapiens (Human),185
Q9Y6Q9,Q9Y6Q9,reviewed,NCOA3_HUMAN,Nuclear receptor coactivator 3 (NCoA-3) (EC 2.3.1.48) (ACTR) (Amplified in breast cancer 1 protein) (AIB-1) (CBP-interacting protein) (pCIP) (Class E basic helix-loop-helix protein 42) (bHLHe42) (Receptor-associated coactivator 3) (RAC-3) (Steroid receptor coactivator protein 3) (SRC-3) (Thyroid hormone receptor activator molecule 1) (TRAM-1),NCOA3 AIB1 BHLHE42 RAC3 TRAM1,Homo sapiens (Human),1424
O26774,O26774,reviewed,PFDB_METTH,Prefoldin subunit beta (GimC subunit beta),pfdB MTH_678,Methanothermobacter thermautotrophicus (strain ATCC 29096 / DSM 1053 / JCM 10044 / NBRC 100330 / Delta H) (Methanobacterium thermoautotrophicum),121
O31779,O31779,reviewed,YMCA_BACSU,Uncharacterized protein YmcA,ymcA BSU17020,Bacillus subtilis (strain 168),143
Q8P8S1,Q8P8S1,reviewed,ORN_XANCP,Oligoribonuclease (EC 3.1.15.-),orn XCC2168,Xanthomonas campestris pv. campestris (strain ATCC 33913 / DSM 3586 / NCPPB 528 / LMG 568 / P 25),194
Q9H6P5,Q9H6P5,reviewed,TASP1_HUMAN,Threonine aspartase 1 (Taspase-1) (EC 3.4.25.-) [Cleaved into: Threonine aspartase subunit alpha; Threonine aspartase subunit beta],TASP1 C20orf13,Homo sapiens (Human),420
P31517,P31517,reviewed,HEMS_YEREN,Hemin transport protein HemS,hemS,Yersinia enterocolitica,345
P28316,P28316,reviewed,GLB_ASCSU,Extracellular globin,,Ascaris suum (Pig roundworm) (Ascaris lumbricoides),338
P50163,P50163,reviewed,TRN2_DATST,Tropinone reductase 2 (EC 1.1.1.236) (Tropinone reductase II) (TR-II),TR2,Datura stramonium (Jimsonweed) (Common thornapple),260
Q9X0A2,Q9X0A2,unreviewed,Q9X0A2_THEMA,"Oxidoreductase, aldo/keto reductase family",TM_1009,Thermotoga maritima (strain ATCC 43589 / DSM 3109 / JCM 10099 / NBRC 100826 / MSB8),286
Q9RUB5,Q9RUB5,reviewed,DXS_DEIRA,1-deoxy-D-xylulose-5-phosphate synthase (EC 2.2.1.7) (1-deoxyxylulose-5-phosphate synthase) (DXP synthase) (DXPS),dxs DR_1475,Deinococcus radiodurans (strain ATCC 13939 / DSM 20539 / JCM 16871 / CCUG 27074 / LMG 4051 / NBRC 15346 / NCIMB 9279 / VKM B-1422 / R1),629
P03536,P03536,reviewed,NSP3_ROTS1,Non-structural protein 3 (NSP3) (NCVP4) (Non-structural RNA-binding protein 34) (NS34),,Rotavirus A (strain RVA/SA11-Both/G3P5B[2]) (RV-A) (Simian Agent 11 (strain Both)),315
O15514,O15514,reviewed,RPB4_HUMAN,DNA-directed RNA polymerase II subunit RPB4 (RNA polymerase II subunit B4) (DNA-directed RNA polymerase II subunit D) (RNA polymerase II 16 kDa subunit) (RPB16),POLR2D,Homo sapiens (Human),142
Q5VUG0,Q5VUG0,reviewed,SMBT2_HUMAN,Scm-like with four MBT domains protein 2 (Scm-like with 4 MBT domains protein 2),SFMBT2 KIAA1617,Homo sapiens (Human),894
O60729,O60729,reviewed,CC14B_HUMAN,Dual specificity protein phosphatase CDC14B (EC 3.1.3.16) (EC 3.1.3.48) (CDC14 cell division cycle 14 homolog B),CDC14B,Homo sapiens (Human),498
P00573,P00573,reviewed,RPOL_BPT7,T7 RNA polymerase (DNA-directed RNA polymerase) (EC 2.7.7.6),1,Escherichia phage T7 (Bacteriophage T7),883
P24186,P24186,reviewed,FOLD_ECOLI,Bifunctional protein FolD [Includes: Methylenetetrahydrofolate dehydrogenase (EC 1.5.1.5); Methenyltetrahydrofolate cyclohydrolase (EC 3.5.4.9)],folD ads b0529 JW0518,Escherichia coli (strain K12),288
P01579,P01579,reviewed,IFNG_HUMAN,Interferon gamma (IFN-gamma) (Immune interferon),IFNG,Homo sapiens (Human),166
P41007,P41007,reviewed,PYRR_BACCL,Bifunctional protein PyrR [Includes: Pyrimidine operon regulatory protein; Uracil phosphoribosyltransferase (UPRTase) (EC 2.4.2.9)],pyrR,Bacillus caldolyticus,179
