From,Entry,Reviewed,Entry Name,Protein names,Gene Names,Organism,Length
P0A3Q9,P0A3Q9,reviewed,MSAB1_STRPN,Peptide methionine sulfoxide reductase MsrA/MsrB 1 [Includes: Peptide methionine sulfoxide reductase MsrA (Protein-methionine-S-oxide reductase) (EC 1.8.4.11) (Peptide-methionine (S)-S-oxide reductase) (Peptide Met(O) reductase); Peptide methionine sulfoxide reductase MsrB (EC 1.8.4.12) (Peptide-methionine (R)-S-oxide reductase)],msrAB1 exp3 msrA SP_1359,Streptococcus pneumoniae serotype 4 (strain ATCC BAA-334 / TIGR4),312
Q8BH64,Q8BH64,reviewed,EHD2_MOUSE,EH domain-containing protein 2,Ehd2,Mus musculus (Mouse),543
Q9V2Z6,Q9V2Z6,reviewed,GLKA_PYRFU,ADP-dependent glucose/glucosamine kinase (EC 2.7.1.-) (EC 2.7.1.147) (ADP-dependent glucokinase) (ADP-GK) (ADPGK) (Glucosamine kinase) (GlcN kinase),glkA PF0312,Pyrococcus furiosus (strain ATCC 43587 / DSM 3638 / JCM 8422 / Vc1),455
P15533,P15533,reviewed,TR30A_MOUSE,Tripartite motif-containing protein 30A (Down regulatory protein of interleukin-2 receptor) (Tripartite motif-containing protein 30),Trim30a Rpt-1 Rpt1 Trim30,Mus musculus (Mouse),496
P75876,P75876,reviewed,RLMI_ECOLI,Ribosomal RNA large subunit methyltransferase I (EC 2.1.1.191) (23S rRNA m5C1962 methyltransferase) (rRNA (cytosine-C(5)-)-methyltransferase RlmI),rlmI yccW b0967 JW5898,Escherichia coli (strain K12),396
P22266,P22266,reviewed,ESTA_STRSC,Esterase (EC 3.1.1.-),estA,Streptomyces scabiei,345
P13599,P13599,reviewed,FCGRN_RAT,IgG receptor FcRn large subunit p51 (FcRn) (IgG Fc fragment receptor transporter alpha chain) (Neonatal Fc receptor),Fcgrt Fcrn,Rattus norvegicus (Rat),366
P05327,P05327,reviewed,PHR_SYNP6,Deoxyribodipyrimidine photo-lyase (EC 4.1.99.3) (DNA photolyase) (Photoreactivating enzyme),phr phrA syc1392_c,Synechococcus sp. (strain ATCC 27144 / PCC 6301 / SAUG 1402/1) (Anacystis nidulans),484
P0A544,P9WNX2,reviewed,SERA_MYCTO,D-3-phosphoglycerate dehydrogenase (PGDH) (EC 1.1.1.95) (2-oxoglutarate reductase) (EC 1.1.1.399),serA MT3074,Mycobacterium tuberculosis (strain CDC 1551 / Oshkosh),528
P0A544,P9WNX3,reviewed,SERA_MYCTU,D-3-phosphoglycerate dehydrogenase (PGDH) (EC 1.1.1.95) (2-oxoglutarate reductase) (EC 1.1.1.399),serA Rv2996c MTV012.10,Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv),528
O48917,O48917,reviewed,SQD1_ARATH,"UDP-sulfoquinovose synthase, chloroplastic (EC 3.13.1.1) (Sulfite:UDP-glucose sulfotransferase) (Sulfolipid biosynthesis protein)",SQD1 At4g33030 F26P21.150,Arabidopsis thaliana (Mouse-ear cress),477
P01863,P01863,reviewed,GCAA_MOUSE,"Ig gamma-2A chain C region, A allele (Immunoglobulin heavy chain gamma polypeptide)",Ighg,Mus musculus (Mouse),330
P04042,P04042,reviewed,CHEB_SALTY,Protein-glutamate methylesterase/protein-glutamine glutaminase (EC 3.1.1.61) (EC 3.5.1.44),cheB STM1917,Salmonella typhimurium (strain LT2 / SGSC1412 / ATCC 700720),349
P14532,P14532,reviewed,CCPR_PSEAE,Cytochrome c551 peroxidase (CCP) (Cytochrome c peroxidase) (EC 1.11.1.5),ccpA PA4587,Pseudomonas aeruginosa (strain ATCC 15692 / DSM 22644 / CIP 104116 / JCM 14847 / LMG 12228 / 1C / PRS 101 / PAO1),346
O07347,O07347,reviewed,SRP54_THEAQ,Signal recognition particle protein (EC 3.6.5.4) (Fifty-four homolog),ffh,Thermus aquaticus,430
P30793,P30793,reviewed,GCH1_HUMAN,GTP cyclohydrolase 1 (EC 3.5.4.16) (GTP cyclohydrolase I) (GTP-CH-I),GCH1 DYT5 GCH,Homo sapiens (Human),250
O34714,O34714,reviewed,OXDC_BACSU,Oxalate decarboxylase OxdC (EC 4.1.1.2),oxdC yvrK BSU33240,Bacillus subtilis (strain 168),385
O34928,O34928,reviewed,PDAA_BACSU,Peptidoglycan-N-acetylmuramic acid deacetylase PdaA (Peptidoglycan MurNAc deacetylase) (EC 3.5.1.-),pdaA yfjS BSU07980,Bacillus subtilis (strain 168),263
Q8CWX6,Q8CWX6,reviewed,METE_STRMU,"5-methyltetrahydropteroyltriglutamate--homocysteine methyltransferase (EC 2.1.1.14) (Cobalamin-independent methionine synthase) (Methionine synthase, vitamin-B12 independent isozyme)",metE SMU_873,Streptococcus mutans serotype c (strain ATCC 700610 / UA159),745
P16391,P16391,reviewed,HA12_RAT,"RT1 class I histocompatibility antigen, AA alpha chain",,Rattus norvegicus (Rat),371
Q04724,Q04724,reviewed,TLE1_HUMAN,Transducin-like enhancer protein 1 (E(Sp1) homolog) (Enhancer of split groucho-like protein 1) (ESG1),TLE1,Homo sapiens (Human),770
P00760,P00760,reviewed,TRY1_BOVIN,Serine protease 1 (EC 3.4.21.4) (Anionic trypsin I) (Anionic trypsin-I) (Beta-trypsin) (Cationic trypsin) (Pretrypsinogen I) (Trypsin I) (Trypsin-I) [Cleaved into: Alpha-trypsin chain 1; Alpha-trypsin chain 2],PRSS1 TRP1 TRY1 TRYP1,Bos taurus (Bovine),246
P37757,P37757,reviewed,YDDE_ECOLI,Uncharacterized isomerase YddE (EC 5.1.-.-) (ORFB),yddE b1464 JW1459,Escherichia coli (strain K12),297
O30144,O30144,reviewed,WTPC_ARCFU,Molybdate/tungstate import ATP-binding protein WtpC (EC 7.3.2.6),wtpC modC AF_0092,Archaeoglobus fulgidus (strain ATCC 49558 / DSM 4304 / JCM 9628 / NBRC 100126 / VC-16),240
BMP7_HUMAN,P18075,reviewed,BMP7_HUMAN,Bone morphogenetic protein 7 (BMP-7) (Osteogenic protein 1) (OP-1) (Eptotermin alfa),BMP7 OP1,Homo sapiens (Human),431
P02751,P02751,reviewed,FINC_HUMAN,Fibronectin (FN) (Cold-insoluble globulin) (CIG) [Cleaved into: Anastellin; Ugl-Y1; Ugl-Y2; Ugl-Y3],FN1 FN,Homo sapiens (Human),2477
P31572,P31572,reviewed,CAIB_ECOLI,L-carnitine CoA-transferase (EC 2.8.3.21) (Crotonobetainyl-CoA:carnitine CoA-transferase),caiB yaaN b0038 JW0037,Escherichia coli (strain K12),405
CCNA2_HUMAN,P20248,reviewed,CCNA2_HUMAN,Cyclin-A2 (Cyclin-A) (Cyclin A),CCNA2 CCN1 CCNA,Homo sapiens (Human),432
P61864,P0CH08,reviewed,RL40A_YEAST,Ubiquitin-ribosomal protein eL40A fusion protein [Cleaved into: Ubiquitin; Large ribosomal subunit protein eL40A (60S ribosomal protein L40-A) (CEP52)],RPL40A UBI1 YIL148W,Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast),128
P61864,P0CG63,reviewed,UBI4P_YEAST,Polyubiquitin [Cleaved into: Ubiquitin],UBI4 SCD2 YLL039C,Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast),381
P61864,P05759,reviewed,RS31_YEAST,Ubiquitin-ribosomal protein eS31 fusion protein [Cleaved into: Ubiquitin; Small ribosomal subunit protein eS31 (40S ribosomal protein S31) (CEP76) (S37) (YS24)],RPS31 RPS37 UBI3 YLR167W L9470.14,Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast),152
P61864,P0CH09,reviewed,RL40B_YEAST,Ubiquitin-ribosomal protein eL40B fusion protein [Cleaved into: Ubiquitin; Large ribosomal subunit protein eL40B (60S ribosomal protein L40-B) (CEP52)],RPL40B UBI2 YKR094C,Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast),128
P30233,P30233,reviewed,2SS2_CAPMA,Sweet protein mabinlin-2 (Mabinlin II) (MAB II) [Cleaved into: Sweet protein mabinlin-2 chain A; Sweet protein mabinlin-2 chain B],,Capparis masaikai (Mabinlang),155
Q50940,Q50940,reviewed,CAH_NEIGO,Carbonic anhydrase (EC 4.2.1.1) (Carbonate dehydratase),cah,Neisseria gonorrhoeae,252
P31658,P31658,reviewed,HCHA_ECOLI,Protein/nucleic acid deglycase 1 (EC 3.1.2.-) (EC 3.5.1.-) (EC 3.5.1.124) (Glyoxalase III) (EC 4.2.1.130) (Holding molecular chaperone) (Hsp31) (Maillard deglycase),hchA yedU yzzC b1967 JW1950,Escherichia coli (strain K12),283
P00327,P00327,reviewed,ADH1E_HORSE,Alcohol dehydrogenase E chain (EC 1.1.1.1),,Equus caballus (Horse),375
P61769,P61769,reviewed,B2MG_HUMAN,Beta-2-microglobulin [Cleaved into: Beta-2-microglobulin form pI 5.3],B2M CDABP0092 HDCMA22P,Homo sapiens (Human),119
P00722,P00722,reviewed,BGAL_ECOLI,Beta-galactosidase (Beta-gal) (EC 3.2.1.23) (Lactase),lacZ b0344 JW0335,Escherichia coli (strain K12),1024
P39739,P39739,reviewed,FLIS_BACSU,Flagellar secretion chaperone FliS,fliS BSU35330,Bacillus subtilis (strain 168),133
P22414,P22414,reviewed,FOX2_CANTR,Peroxisomal hydratase-dehydrogenase-epimerase (HDE) (Multifunctional beta-oxidation protein) (MFP) [Includes: 2-enoyl-CoA hydratase (EC 4.2.1.119); (3R)-3-hydroxyacyl-CoA dehydrogenase (EC 1.1.1.n12)],,Candida tropicalis (Yeast),906
P00326,P00326,reviewed,ADH1G_HUMAN,Alcohol dehydrogenase 1C (EC 1.1.1.1) (Alcohol dehydrogenase subunit gamma),ADH1C ADH3,Homo sapiens (Human),375
O76463,O76463,reviewed,NFT1_CAEEL,"Nitrilase and fragile histidine triad fusion protein NitFhit [Includes: Bis(5'-adenosyl)-triphosphatase (EC 3.6.1.29) (AP3A hydrolase) (AP3Aase) (Diadenosine 5',5'''-P1,P3-triphosphate hydrolase) (Dinucleosidetriphosphatase); Nitrilase homolog (EC 3.5.-.-)]",nft-1 Y56A3A.13,Caenorhabditis elegans,440
P21179,P21179,reviewed,CATE_ECOLI,Catalase HPII (EC 1.11.1.6) (Hydroxyperoxidase II),katE b1732 JW1721,Escherichia coli (strain K12),753
O33830,O33830,reviewed,AGLA_THEMA,Alpha-glucosidase (EC 3.2.1.20) (Maltase),aglA TM_1834,Thermotoga maritima (strain ATCC 43589 / DSM 3109 / JCM 10099 / NBRC 100826 / MSB8),480
P32477,P32477,reviewed,GSH1_YEAST,Glutamate--cysteine ligase (EC 6.3.2.2) (Gamma-ECS) (GCS) (Gamma-glutamylcysteine synthetase),GSH1 YJL101C J0832,Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast),678
PUR2_HUMAN,P22102,reviewed,PUR2_HUMAN,Trifunctional purine biosynthetic protein adenosine-3 [Includes: Phosphoribosylamine--glycine ligase (EC 6.3.4.13) (Glycinamide ribonucleotide synthetase) (GARS) (Phosphoribosylglycinamide synthetase); Phosphoribosylformylglycinamidine cyclo-ligase (EC 6.3.3.1) (AIR synthase) (AIRS) (Phosphoribosyl-aminoimidazole synthetase); Phosphoribosylglycinamide formyltransferase (EC 2.1.2.2) (5'-phosphoribosylglycinamide transformylase) (GAR transformylase) (GART)],GART PGFT PRGS,Homo sapiens (Human),1010
O60381,O60381,reviewed,HBP1_HUMAN,HMG box-containing protein 1 (HMG box transcription factor 1) (High mobility group box transcription factor 1),HBP1,Homo sapiens (Human),514
O54785,O54785,reviewed,LIMK2_MOUSE,LIM domain kinase 2 (LIMK-2) (EC 2.7.11.1),Limk2,Mus musculus (Mouse),638
Q96IZ5,Q96IZ5,reviewed,RBM41_HUMAN,RNA-binding protein 41 (RNA-binding motif protein 41),RBM41,Homo sapiens (Human),413
P04292,P04292,reviewed,DPOL_HHV1K,DNA polymerase catalytic subunit (EC 2.7.7.7) (EC 3.1.26.4),UL30,Human herpesvirus 1 (strain KOS) (HHV-1) (Human herpes simplex virus 1),1235
Q8N8N7,Q8N8N7,reviewed,PTGR2_HUMAN,Prostaglandin reductase 2 (PRG-2) (EC 1.3.1.48) (15-oxoprostaglandin 13-reductase) (Zinc-binding alcohol dehydrogenase domain-containing protein 1),PTGR2 ZADH1,Homo sapiens (Human),351
Q8NFP9,Q8NFP9,reviewed,NBEA_HUMAN,Neurobeachin (Lysosomal-trafficking regulator 2) (Protein BCL8B),NBEA BCL8B KIAA1544 LYST2,Homo sapiens (Human),2946
P30101,P30101,reviewed,PDIA3_HUMAN,Protein disulfide-isomerase A3 (EC 5.3.4.1) (58 kDa glucose-regulated protein) (58 kDa microsomal protein) (p58) (Disulfide isomerase ER-60) (Endoplasmic reticulum resident protein 57) (ER protein 57) (ERp57) (Endoplasmic reticulum resident protein 60) (ER protein 60) (ERp60),PDIA3 ERP57 ERP60 GRP58,Homo sapiens (Human),505
P32267,P32267,reviewed,ASIA_BPT4,10 kDa anti-sigma factor (10 kDa RNA polymerase-associated protein) (Audrey Stevens' inhibitor),asiA,Enterobacteria phage T4 (Bacteriophage T4),90
P19157,P19157,reviewed,GSTP1_MOUSE,Glutathione S-transferase P 1 (Gst P1) (EC 2.5.1.18) (GST YF-YF) (GST class-pi) (GST-piB) (Preadipocyte growth factor),Gstp1 Gstpib,Mus musculus (Mouse),210
Q8SR45,Q8SR45,reviewed,MAP2_ENCCU,Methionine aminopeptidase 2 (MAP 2) (MetAP 2) (EC 3.4.11.18) (Peptidase M),MAP2 ECU10_0750,Encephalitozoon cuniculi (strain GB-M1) (Microsporidian parasite),358
RORA_HUMAN,P35398,reviewed,RORA_HUMAN,Nuclear receptor ROR-alpha (Nuclear receptor RZR-alpha) (Nuclear receptor subfamily 1 group F member 1) (RAR-related orphan receptor A) (Retinoid-related orphan receptor-alpha),RORA NR1F1 RZRA,Homo sapiens (Human),523
P49789,P49789,reviewed,FHIT_HUMAN,"Bis(5'-adenosyl)-triphosphatase (EC 3.6.1.29) (AP3A hydrolase) (AP3Aase) (Adenosine 5'-monophosphoramidase FHIT) (EC 3.9.1.-) (Adenylylsulfatase) (EC 3.6.2.1) (Adenylylsulfate-ammonia adenylyltransferase) (EC 2.7.7.51) (Diadenosine 5',5'''-P1,P3-triphosphate hydrolase) (Dinucleosidetriphosphatase) (Fragile histidine triad protein)",FHIT,Homo sapiens (Human),147
P05119,P05119,reviewed,IP21_SOLLC,Wound-induced proteinase inhibitor 2 (Wound-induced proteinase inhibitor II),,Solanum lycopersicum (Tomato) (Lycopersicon esculentum),148
Q71RI9,Q71RI9,reviewed,KAT3_MOUSE,Kynurenine--oxoglutarate transaminase 3 (EC 2.6.1.7) (Cysteine-S-conjugate beta-lyase 2) (EC 4.4.1.13) (Kynurenine aminotransferase 3) (Kynurenine aminotransferase III) (KATIII) (Kynurenine--glyoxylate transaminase) (EC 2.6.1.63) (Kynurenine--oxoglutarate transaminase III),Kyat3 Ccbl2 Kat3,Mus musculus (Mouse),455
Q53692,Q53692,reviewed,PHSA_STRAT,O-aminophenol oxidase (EC 1.10.3.4) (Phenoxazinone synthase) (PHS),phsA,Streptomyces antibioticus,643
P01031,P01031,reviewed,CO5_HUMAN,Complement C5 (C3 and PZP-like alpha-2-macroglobulin domain-containing protein 4) [Cleaved into: Complement C5 beta chain; Complement C5 alpha chain; C5a anaphylatoxin; Complement C5 alpha' chain],C5 CPAMD4,Homo sapiens (Human),1676
P19938,P19938,reviewed,DAAA_BACYM,D-alanine aminotransferase (EC 2.6.1.21) (D-amino acid aminotransferase) (D-amino acid transaminase) (DAAT) (D-aspartate aminotransferase),dat,Bacillus sp. (strain YM-1),283
P0AFL8,P0AFL8,reviewed,PPX_ECO57,Exopolyphosphatase (ExopolyPase) (EC 3.6.1.11),ppx Z3765 ECs3364,Escherichia coli O157:H7,513
Q8LNY5,Q8LNY5,unreviewed,Q8LNY5_TOBAC,Stromal ascorbate peroxidase,sapx,Nicotiana tabacum (Common tobacco),295
P31517,P31517,reviewed,HEMS_YEREN,Hemin transport protein HemS,hemS,Yersinia enterocolitica,345
Q9GQG7,Q9GQG7,unreviewed,Q9GQG7_9DIPT,glutathione transferase (EC 2.5.1.18) (GST class-theta),,Anopheles cracens,218
Q60393,Q60393,reviewed,BXG_CLOBO,Botulinum neurotoxin type G (BoNT/G) (Bontoxilysin-G) [Cleaved into: Botulinum neurotoxin G light chain (LC) (EC 3.4.24.69); Botulinum neurotoxin G heavy chain (HC)],botG,Clostridium botulinum,1297
P41249,P41249,reviewed,KEDA_ACTSL,Apokedarcidin,,Actinomycete sp. (strain L585-6 / ATCC 53650),114
Q9LBG2,Q9LBG2,reviewed,LVR_LEIAQ,"Levodione reductase (EC 1.1.1.-) ((6R)-2,2,6-trimethyl-1,4-cyclohexanedione reductase)",lvr,Leifsonia aquatica (Corynebacterium aquaticum),267
Q00955,Q00955,reviewed,ACAC_YEAST,Acetyl-CoA carboxylase (ACC) (EC 6.4.1.2) (Fatty acid synthetase 3) (mRNA transport-defective protein 7) [Includes: Biotin carboxylase (EC 6.3.4.14)],ACC1 ABP2 FAS3 MTR7 YNR016C N3175,Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast),2233
P0A8I5,P0A8I5,reviewed,TRMB_ECOLI,tRNA (guanine-N(7)-)-methyltransferase (EC 2.1.1.33) (tRNA (guanine(46)-N(7))-methyltransferase) (tRNA(m7G46)-methyltransferase),trmB trmI yggH b2960 JW2927,Escherichia coli (strain K12),239
P23721,P23721,reviewed,SERC_ECOLI,Phosphoserine aminotransferase (EC 2.6.1.52) (Phosphohydroxythreonine aminotransferase) (PSAT),serC pdxC pdxF b0907 JW0890,Escherichia coli (strain K12),362
O32054,O32054,reviewed,QUEA_BACSU,S-adenosylmethionine:tRNA ribosyltransferase-isomerase (EC 2.4.99.17) (Queuosine biosynthesis protein QueA),queA BSU27720,Bacillus subtilis (strain 168),342
P20371,P20371,reviewed,PCXA_ACIAD,"Protocatechuate 3,4-dioxygenase alpha chain (EC 1.13.11.3) (3,4-PCD)",pcaG ACIAD1712,Acinetobacter baylyi (strain ATCC 33305 / BD413 / ADP1),209
O66187,O66187,reviewed,SCNA_THITI,Thiocyanate hydrolase subunit alpha (EC 3.5.5.8),scnA,Thiobacillus thioparus,126
O31779,O31779,reviewed,YMCA_BACSU,Uncharacterized protein YmcA,ymcA BSU17020,Bacillus subtilis (strain 168),143
Q60173,Q60173,reviewed,ENO_METJA,Enolase (EC 4.2.1.11) (2-phospho-D-glycerate hydro-lyase) (2-phosphoglycerate dehydratase),eno MJ0232,Methanocaldococcus jannaschii (strain ATCC 43067 / DSM 2661 / JAL-1 / JCM 10045 / NBRC 100440) (Methanococcus jannaschii),423
P14421,P14421,reviewed,PA2N_GLOHA,Neutral phospholipase A2 agkistrodotoxin (AGTX) (ATX) (svPLA2) (EC 3.1.1.4) (Phosphatidylcholine 2-acylhydrolase),,Gloydius halys (Chinese water mocassin) (Agkistrodon halys),122
Q9C8L4,Q9C8L4,reviewed,ETHE1_ARATH,"Persulfide dioxygenase ETHE1 homolog, mitochondrial (EC 1.13.11.18) (Glyoxalase II) (Glx II) (Sulfur dioxygenase ETHE1)",GLY3 At1g53580 F22G10.9 T3F20.11,Arabidopsis thaliana (Mouse-ear cress),294
P04802,P04802,reviewed,SYDC_YEAST,"Aspartate--tRNA ligase, cytoplasmic (EC 6.1.1.12) (Aspartyl-tRNA synthetase) (AspRS)",DPS1 APS APS1 YLL018C L1295,Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast),557
Q02899,Q02899,reviewed,OYE1_SACPS,NADPH dehydrogenase 1 (EC 1.6.99.1) (Old yellow enzyme 1),OYE1,Saccharomyces pastorianus (Lager yeast) (Saccharomyces cerevisiae x Saccharomyces eubayanus),400
P01857,P01857,reviewed,IGHG1_HUMAN,Immunoglobulin heavy constant gamma 1 (Ig gamma-1 chain C region) (Ig gamma-1 chain C region EU) (Ig gamma-1 chain C region KOL) (Ig gamma-1 chain C region NIE),IGHG1,Homo sapiens (Human),399
P53150,P53150,reviewed,XRCC4_YEAST,Non-homologous end-joining factor LIF1 (Ligase-interacting factor 1),LIF1 YGL090W,Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast),421
TF_HUMAN,P13726,reviewed,TF_HUMAN,Tissue factor (TF) (Coagulation factor III) (Thromboplastin) (CD antigen CD142),F3,Homo sapiens (Human),295
Q8UIR1,Q8UIR1,reviewed,Y232_AGRFC,UPF0339 protein Atu0232,Atu0232 AGR_C_390,Agrobacterium fabrum (strain C58 / ATCC 33970) (Agrobacterium tumefaciens (strain C58)),62
Q9DBR4,Q9DBR4,reviewed,APBB2_MOUSE,Amyloid beta precursor protein binding family B member 2 (Amyloid-beta (A4) precursor protein-binding family B member 2) (Protein Fe65-like 1),Apbb2 Fe65l Fe65l1,Mus musculus (Mouse),760
P25984,P25984,reviewed,ADH_CLOBE,NADP-dependent isopropanol dehydrogenase (EC 1.1.1.80) (CbADH),adh,Clostridium beijerinckii (Clostridium MP),351
P0ACF0,P0ACF0,reviewed,DBHA_ECOLI,DNA-binding protein HU-alpha (HU-2) (NS2),hupA b4000 JW3964,Escherichia coli (strain K12),90
P15807,P15807,reviewed,MET8_YEAST,Siroheme biosynthesis protein MET8 [Includes: Precorrin-2 dehydrogenase (EC 1.3.1.76); Sirohydrochlorin ferrochelatase (EC 4.99.1.4)],MET8 YBR213W YBR1461,Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast),274
P03958,P03958,reviewed,ADA_MOUSE,Adenosine deaminase (EC 3.5.4.4) (Adenosine aminohydrolase),Ada,Mus musculus (Mouse),352
P0C278,P0C278,reviewed,FCCA_SHEFR,Fumarate reductase (cytochrome) (EC 1.3.2.4) (Flavocytochrome c) (Flavocytochrome c3) (Fcc3),fccA fcc3,Shewanella frigidimarina,571
RARA_HUMAN,P10276,reviewed,RARA_HUMAN,Retinoic acid receptor alpha (RAR-alpha) (Nuclear receptor subfamily 1 group B member 1),RARA NR1B1,Homo sapiens (Human),462
P96688,P96688,reviewed,NAP_BACSU,Uncharacterized carboxylesterase nap (EC 3.1.1.1),nap BSU05440,Bacillus subtilis (strain 168),300
P16932,P16932,reviewed,DGDA_BURCE,"2,2-dialkylglycine decarboxylase (DGD) (EC 4.1.1.64)",dgdA,Burkholderia cepacia (Pseudomonas cepacia),433
P23909,P23909,reviewed,MUTS_ECOLI,DNA mismatch repair protein MutS,mutS fdv b2733 JW2703,Escherichia coli (strain K12),853
O68557,O68557,reviewed,T2B1_BACIU,Type II restriction enzyme BglI (R.BglI) (EC 3.1.21.4) (Endonuclease BglI) (Type-2 restriction enzyme BglI),bglIR,Bacillus subtilis,299
CDK6_HUMAN,Q00534,reviewed,CDK6_HUMAN,Cyclin-dependent kinase 6 (EC 2.7.11.22) (Cell division protein kinase 6) (Serine/threonine-protein kinase PLSTIRE),CDK6 CDKN6,Homo sapiens (Human),326
Q9X034,Q9X034,reviewed,MTAD_THEMA,5-methylthioadenosine/S-adenosylhomocysteine deaminase (MTA/SAH deaminase) (EC 3.5.4.28) (EC 3.5.4.31),mtaD TM_0936,Thermotoga maritima (strain ATCC 43589 / DSM 3109 / JCM 10099 / NBRC 100826 / MSB8),406
B3GA2_HUMAN,Q9NPZ5,reviewed,B3GA2_HUMAN,"Galactosylgalactosylxylosylprotein 3-beta-glucuronosyltransferase 2 (EC 2.4.1.135) (Beta-1,3-glucuronyltransferase 2) (GlcAT-D) (UDP-glucuronosyltransferase S) (GlcAT-S) (Glucuronosyltransferase S)",B3GAT2 GLCATS KIAA1963,Homo sapiens (Human),323
P39371,P39371,reviewed,NANM_ECOLI,N-acetylneuraminate epimerase (EC 5.1.3.24) (N-acetylneuraminate anomerase NanM) (N-acetylneuraminate mutarotase) (Neu5Ac mutarotase) (Sialic acid epimerase),nanM yjhT b4310 JW5777,Escherichia coli (strain K12),368
HMCS1_HUMAN,Q01581,reviewed,HMCS1_HUMAN,"Hydroxymethylglutaryl-CoA synthase, cytoplasmic (HMG-CoA synthase) (EC 2.3.3.10) (3-hydroxy-3-methylglutaryl coenzyme A synthase)",HMGCS1 HMGCS,Homo sapiens (Human),520
P10515,P10515,reviewed,ODP2_HUMAN,"Dihydrolipoyllysine-residue acetyltransferase component of pyruvate dehydrogenase complex, mitochondrial (EC 2.3.1.12) (70 kDa mitochondrial autoantigen of primary biliary cirrhosis) (PBC) (Dihydrolipoamide acetyltransferase component of pyruvate dehydrogenase complex) (M2 antigen complex 70 kDa subunit) (Pyruvate dehydrogenase complex component E2) (PDC-E2) (PDCE2)",DLAT DLTA,Homo sapiens (Human),647
ST1A1_HUMAN,P50225,reviewed,ST1A1_HUMAN,Sulfotransferase 1A1 (ST1A1) (EC 2.8.2.1) (Aryl sulfotransferase 1) (HAST1/HAST2) (Phenol sulfotransferase 1) (Phenol-sulfating phenol sulfotransferase 1) (P-PST 1) (ST1A3) (Thermostable phenol sulfotransferase) (Ts-PST),SULT1A1 STP STP1 OK/SW-cl.88,Homo sapiens (Human),295
P00864,P00864,reviewed,CAPP_ECOLI,Phosphoenolpyruvate carboxylase (PEPC) (PEPCase) (EC 4.1.1.31),ppc glu b3956 JW3928,Escherichia coli (strain K12),883
Q57600,Q57600,reviewed,PURP_METJA,5-formaminoimidazole-4-carboxamide-1-(beta)-D-ribofuranosyl 5'-monophosphate synthetase (EC 6.3.4.23) (5-aminoimidazole-4-carboxamide-1-beta-D-ribofuranosyl 5'-monophosphate--formate ligase),purP MJ0136,Methanocaldococcus jannaschii (strain ATCC 43067 / DSM 2661 / JAL-1 / JCM 10045 / NBRC 100440) (Methanococcus jannaschii),361
P09177,P09177,reviewed,CARP_RHIPU,Mucorpepsin (EC 3.4.23.23) (Mucor rennin),,Rhizomucor pusillus,427
Q44493,Q44493,reviewed,ALGE4_AZOVI,Mannuronan C5-epimerase AlgE4 (EC 5.1.3.37) (Poly(beta-D-mannuronate) C5 epimerase 4),algE4,Azotobacter vinelandii,553
P01972,P01972,reviewed,HBA_ODOVI,Hemoglobin subunit alpha-1/2 (Alpha-1/2-globin) (Hemoglobin alpha-1/2 chain),,Odocoileus virginianus virginianus (Virginia white-tailed deer),141
P29373,P29373,reviewed,RABP2_HUMAN,Cellular retinoic acid-binding protein 2 (Cellular retinoic acid-binding protein II) (CRABP-II),CRABP2,Homo sapiens (Human),138
P17169,P17169,reviewed,GLMS_ECOLI,Glutamine--fructose-6-phosphate aminotransferase [isomerizing] (EC 2.6.1.16) (D-fructose-6-phosphate amidotransferase) (GFAT) (Glucosamine-6-phosphate synthase) (Hexosephosphate aminotransferase) (L-glutamine--D-fructose-6-phosphate amidotransferase),glmS b3729 JW3707,Escherichia coli (strain K12),609
